State,District,Disease,Year,Week,Cases,Deaths
Maharashtra,Nagpur,Malaria,2018,23,25,0
Maharashtra,Nagpur,Malaria,2018,24,22,0
Maharashtra,Nagpur,Malaria,2018,25,27,0
Maharashtra,Nagpur,Malaria,2018,26,27,0
Maharashtra,Nagpur,Malaria,2018,27,28,0
Maharashtra,Nagpur,Malaria,2018,28,27,0
Maharashtra,Nagpur,Malaria,2018,29,32,0
Maharashtra,Nagpur,Malaria,2018,30,30,0
Maharashtra,Nagpur,Malaria,2018,31,30,0
Maharashtra,Nagpur,Malaria,2018,32,30,0
Maharashtra,Nagpur,Malaria,2018,33,30,0
Maharashtra,Nagpur,Malaria,2018,34,26,0
Maharashtra,Nagpur,Malaria,2018,35,29,0
Maharashtra,Nagpur,Malaria,2018,36,28,0
Maharashtra,Nagpur,Malaria,2018,37,24,0
Maharashtra,Nagpur,Malaria,2018,38,25,0
Maharashtra,Nagpur,Malaria,2018,39,29,0
Maharashtra,Nagpur,Malaria,2018,40,27,0
Maharashtra,Nagpur,Malaria,2018,41,27,0
Maharashtra,Nagpur,Malaria,2018,42,28,0
Maharashtra,Nagpur,Malaria,2018,43,19,0
Maharashtra,Nagpur,Malaria,2018,44,24,0
Maharashtra,Nagpur,Malaria,2018,45,22,0
Maharashtra,Nagpur,Malaria,2018,46,15,0
Maharashtra,Nagpur,Malaria,2018,47,18,0
Maharashtra,Nagpur,Malaria,2018,48,17,0
Maharashtra,Nagpur,Malaria,2018,49,8,0
Maharashtra,Nagpur,Malaria,2018,50,10,0
Maharashtra,Nagpur,Malaria,2018,51,12,0
Maharashtra,Nagpur,Malaria,2018,52,10,0
Maharashtra,Nagpur,Malaria,2019,1,9,0
Maharashtra,Nagpur,Malaria,2019,2,7,0
Maharashtra,Nagpur,Malaria,2019,3,9,0
Maharashtra,Nagpur,Malaria,2019,4,8,0
Maharashtra,Nagpur,Malaria,2019,5,10,0
Maharashtra,Nagpur,Malaria,2019,6,3,0
Maharashtra,Nagpur,Malaria,2019,7,5,0
Maharashtra,Nagpur,Malaria,2019,8,10,0
Maharashtra,Nagpur,Malaria,2019,9,6,0
Maharashtra,Nagpur,Malaria,2019,10,6,0
Maharashtra,Nagpur,Malaria,2019,11,10,0
Maharashtra,Nagpur,Malaria,2019,12,9,0
Maharashtra,Nagpur,Malaria,2019,13,10,0
Maharashtra,Nagpur,Malaria,2019,14,12,0
Maharashtra,Nagpur,Malaria,2019,15,17,0
Maharashtra,Nagpur,Malaria,2019,16,17,0
Maharashtra,Nagpur,Malaria,2019,17,15,0
Maharashtra,Nagpur,Malaria,2019,18,19,0
Maharashtra,Nagpur,Malaria,2019,19,19,0
Maharashtra,Nagpur,Malaria,2019,20,21,0
Maharashtra,Nagpur,Malaria,2019,21,25,0
Maharashtra,Nagpur,Malaria,2019,22,23,0
Maharashtra,Nagpur,Malaria,2019,23,23,0
Maharashtra,Nagpur,Malaria,2019,24,25,0
Maharashtra,Nagpur,Malaria,2019,25,26,0
Maharashtra,Nagpur,Malaria,2019,26,27,0
Maharashtra,Nagpur,Malaria,2019,27,30,0
Maharashtra,Nagpur,Malaria,2019,28,27,0
Maharashtra,Nagpur,Malaria,2019,29,31,0
Maharashtra,Nagpur,Malaria,2019,30,29,0
Maharashtra,Nagpur,Malaria,2019,31,27,0
Maharashtra,Nagpur,Malaria,2019,32,31,0
Maharashtra,Nagpur,Malaria,2019,33,30,0
Maharashtra,Nagpur,Malaria,2019,34,30,0
Maharashtra,Nagpur,Malaria,2019,35,28,0
Maharashtra,Nagpur,Malaria,2019,36,28,0
Maharashtra,Nagpur,Malaria,2019,37,28,0
Maharashtra,Nagpur,Malaria,2019,38,29,0
Maharashtra,Nagpur,Malaria,2019,39,29,0
Maharashtra,Nagpur,Malaria,2019,40,25,0
Maharashtra,Nagpur,Malaria,2019,41,26,0
Maharashtra,Nagpur,Malaria,2019,42,25,1
Maharashtra,Nagpur,Malaria,2019,43,19,0
Maharashtra,Nagpur,Malaria,2019,44,22,0
Maharashtra,Nagpur,Malaria,2019,45,0,0
Maharashtra,Nagpur,Malaria,2019,46,0,0
Maharashtra,Nagpur,Malaria,2019,47,11,0
Maharashtra,Nagpur,Malaria,2019,48,15,0
Maharashtra,Nagpur,Malaria,2019,49,12,0
Maharashtra,Nagpur,Malaria,2019,50,15,0
Maharashtra,Nagpur,Malaria,2019,51,10,0
Maharashtra,Nagpur,Malaria,2019,52,11,0
Maharashtra,Nagpur,Malaria,2020,1,8,0
Maharashtra,Nagpur,Malaria,2020,2,6,0
Maharashtra,Nagpur,Malaria,2020,3,12,0
Maharashtra,Nagpur,Malaria,2020,4,7,0
Maharashtra,Nagpur,Malaria,2020,5,3,0
Maharashtra,Nagpur,Malaria,2020,6,7,0
Maharashtra,Nagpur,Malaria,2020,7,9,0
Maharashtra,Nagpur,Malaria,2020,8,8,0
Maharashtra,Nagpur,Malaria,2020,9,9,1
Maharashtra,Nagpur,Malaria,2020,10,11,0
Maharashtra,Nagpur,Malaria,2020,11,11,0
Maharashtra,Nagpur,Malaria,2020,12,7,0
Maharashtra,Nagpur,Malaria,2020,13,10,0
Maharashtra,Nagpur,Malaria,2020,14,17,0
Maharashtra,Nagpur,Malaria,2020,15,14,0
Maharashtra,Nagpur,Malaria,2020,16,20,0
Maharashtra,Nagpur,Malaria,2020,17,18,0
Maharashtra,Nagpur,Malaria,2020,18,13,2
Maharashtra,Nagpur,Malaria,2020,19,19,0
Maharashtra,Nagpur,Malaria,2020,20,26,0
Maharashtra,Nagpur,Malaria,2020,21,20,1
Maharashtra,Nagpur,Malaria,2020,22,22,0
Maharashtra,Nagpur,Malaria,2020,23,22,0
Maharashtra,Nagpur,Malaria,2020,24,25,0
Maharashtra,Nagpur,Malaria,2020,25,27,0
Maharashtra,Nagpur,Malaria,2020,26,23,0
Maharashtra,Nagpur,Malaria,2020,27,29,0
Maharashtra,Nagpur,Malaria,2020,28,30,0
Maharashtra,Nagpur,Malaria,2020,29,28,0
Maharashtra,Nagpur,Malaria,2020,30,25,0
Maharashtra,Nagpur,Malaria,2020,31,27,0
Maharashtra,Nagpur,Malaria,2020,32,31,0
Maharashtra,Nagpur,Malaria,2020,33,29,0
Maharashtra,Nagpur,Malaria,2020,34,30,0
Maharashtra,Nagpur,Malaria,2020,35,29,0
Maharashtra,Nagpur,Malaria,2020,36,34,0
Maharashtra,Nagpur,Malaria,2020,37,25,0
Maharashtra,Nagpur,Malaria,2020,38,28,0
Maharashtra,Nagpur,Malaria,2020,39,24,0
Maharashtra,Nagpur,Malaria,2020,40,25,0
Maharashtra,Nagpur,Malaria,2020,41,29,0
Maharashtra,Nagpur,Malaria,2020,42,25,0
Maharashtra,Nagpur,Malaria,2020,43,25,0
Maharashtra,Nagpur,Malaria,2020,44,18,0
Maharashtra,Nagpur,Malaria,2020,45,18,2
Maharashtra,Nagpur,Malaria,2020,46,17,0
Maharashtra,Nagpur,Malaria,2020,47,15,0
Maharashtra,Nagpur,Malaria,2020,48,14,0
Maharashtra,Nagpur,Malaria,2020,49,16,0
Maharashtra,Nagpur,Malaria,2020,50,13,0
Maharashtra,Nagpur,Malaria,2020,51,10,0
Maharashtra,Nagpur,Malaria,2020,52,12,0
Maharashtra,Nagpur,Malaria,2021,1,11,0
Maharashtra,Nagpur,Malaria,2021,2,8,0
Maharashtra,Nagpur,Malaria,2021,3,6,0
Maharashtra,Nagpur,Malaria,2021,4,7,0
Maharashtra,Nagpur,Malaria,2021,5,7,0
Maharashtra,Nagpur,Malaria,2021,6,9,0
Maharashtra,Nagpur,Malaria,2021,7,10,0
Maharashtra,Nagpur,Malaria,2021,8,7,0
Maharashtra,Nagpur,Malaria,2021,9,6,0
Maharashtra,Nagpur,Malaria,2021,10,6,0
Maharashtra,Nagpur,Malaria,2021,11,11,0
Maharashtra,Nagpur,Malaria,2021,12,11,0
Maharashtra,Nagpur,Malaria,2021,13,13,0
Maharashtra,Nagpur,Malaria,2021,14,9,0
Maharashtra,Nagpur,Malaria,2021,15,12,0
Maharashtra,Nagpur,Malaria,2021,16,18,0
Maharashtra,Nagpur,Malaria,2021,17,16,0
Maharashtra,Nagpur,Malaria,2021,18,16,0
Maharashtra,Nagpur,Malaria,2021,19,20,0
Maharashtra,Nagpur,Malaria,2021,20,15,0
Maharashtra,Nagpur,Malaria,2021,21,23,0
Maharashtra,Nagpur,Malaria,2021,22,24,0
Maharashtra,Nagpur,Malaria,2021,23,26,0
Maharashtra,Nagpur,Malaria,2021,24,24,0
Maharashtra,Nagpur,Malaria,2021,25,27,0
Maharashtra,Nagpur,Malaria,2021,26,25,0
Maharashtra,Nagpur,Malaria,2021,27,27,0
Maharashtra,Nagpur,Malaria,2021,28,31,0
Maharashtra,Nagpur,Malaria,2021,29,35,0
Maharashtra,Nagpur,Malaria,2021,30,30,0
Maharashtra,Nagpur,Malaria,2021,31,31,0
Maharashtra,Nagpur,Malaria,2021,32,30,0
Maharashtra,Nagpur,Malaria,2021,33,30,0
Maharashtra,Nagpur,Malaria,2021,34,28,0
Maharashtra,Nagpur,Malaria,2021,35,28,0
Maharashtra,Nagpur,Malaria,2021,36,27,1
Maharashtra,Nagpur,Malaria,2021,37,30,0
Maharashtra,Nagpur,Malaria,2021,38,29,0
Maharashtra,Nagpur,Malaria,2021,39,28,0
Maharashtra,Nagpur,Malaria,2021,40,27,0
Maharashtra,Nagpur,Malaria,2021,41,26,1
Maharashtra,Nagpur,Malaria,2021,42,22,0
Maharashtra,Nagpur,Malaria,2021,43,21,0
Maharashtra,Nagpur,Malaria,2021,44,24,0
Maharashtra,Nagpur,Malaria,2021,45,16,0
Maharashtra,Nagpur,Malaria,2021,46,15,0
Maharashtra,Nagpur,Malaria,2021,47,19,0
Maharashtra,Nagpur,Malaria,2021,48,18,0
Maharashtra,Nagpur,Malaria,2021,49,12,0
Maharashtra,Nagpur,Malaria,2021,50,13,1
Maharashtra,Nagpur,Malaria,2021,51,9,0
Maharashtra,Nagpur,Malaria,2021,52,13,0
Maharashtra,Nagpur,Malaria,2022,1,5,0
Maharashtra,Nagpur,Malaria,2022,2,7,0
Maharashtra,Nagpur,Malaria,2022,3,0,0
Maharashtra,Nagpur,Malaria,2022,4,7,0
Maharashtra,Nagpur,Malaria,2022,5,9,0
Maharashtra,Nagpur,Malaria,2022,6,8,0
Maharashtra,Nagpur,Malaria,2022,7,6,0
Maharashtra,Nagpur,Malaria,2022,8,10,0
Maharashtra,Nagpur,Malaria,2022,9,4,0
Maharashtra,Nagpur,Malaria,2022,10,13,0
Maharashtra,Nagpur,Malaria,2022,11,9,0
Maharashtra,Nagpur,Malaria,2022,12,11,0
Maharashtra,Nagpur,Malaria,2022,13,14,0
Maharashtra,Nagpur,Malaria,2022,14,10,0
Maharashtra,Nagpur,Malaria,2022,15,12,0
Maharashtra,Nagpur,Malaria,2022,16,12,0
Maharashtra,Nagpur,Malaria,2022,17,18,0
Maharashtra,Nagpur,Malaria,2022,18,20,0
Maharashtra,Nagpur,Malaria,2022,19,17,0
Maharashtra,Nagpur,Malaria,2022,20,17,0
Maharashtra,Nagpur,Malaria,2022,21,19,0
Maharashtra,Nagpur,Malaria,2022,22,22,0
Maharashtra,Nagpur,Malaria,2022,23,24,0
Maharashtra,Nagpur,Malaria,2022,24,26,0
Maharashtra,Nagpur,Malaria,2022,25,27,0
Maharashtra,Nagpur,Malaria,2022,26,31,0
Maharashtra,Nagpur,Malaria,2022,27,30,0
Maharashtra,Nagpur,Malaria,2022,28,28,0
Maharashtra,Nagpur,Malaria,2022,29,26,0
Maharashtra,Nagpur,Malaria,2022,30,28,0
Maharashtra,Nagpur,Malaria,2022,31,29,0
Maharashtra,Nagpur,Malaria,2022,32,35,0
Maharashtra,Nagpur,Malaria,2022,33,0,0
Maharashtra,Nagpur,Malaria,2022,34,29,0
Maharashtra,Nagpur,Malaria,2022,35,29,0
Maharashtra,Nagpur,Malaria,2022,36,30,1
Maharashtra,Nagpur,Malaria,2022,37,26,0
Maharashtra,Nagpur,Malaria,2022,38,26,0
Maharashtra,Nagpur,Malaria,2022,39,31,0
Maharashtra,Nagpur,Malaria,2022,40,25,0
Maharashtra,Nagpur,Malaria,2022,41,23,0
Maharashtra,Nagpur,Malaria,2022,42,26,0
Maharashtra,Nagpur,Malaria,2022,43,0,0
Maharashtra,Nagpur,Malaria,2022,44,20,0
Maharashtra,Nagpur,Malaria,2022,45,19,0
Maharashtra,Nagpur,Malaria,2022,46,13,0
Maharashtra,Nagpur,Malaria,2022,47,16,0
Maharashtra,Nagpur,Malaria,2022,48,14,0
Maharashtra,Nagpur,Malaria,2022,49,12,1
Maharashtra,Nagpur,Malaria,2022,50,12,0
Maharashtra,Nagpur,Malaria,2022,51,13,1
Maharashtra,Nagpur,Malaria,2022,52,15,0
Maharashtra,Nagpur,Malaria,2023,1,11,0
Maharashtra,Nagpur,Malaria,2023,2,7,0
Maharashtra,Nagpur,Malaria,2023,3,10,2
Maharashtra,Nagpur,Malaria,2023,4,6,0
Maharashtra,Nagpur,Malaria,2023,5,5,0
Maharashtra,Nagpur,Malaria,2023,6,7,1
Maharashtra,Nagpur,Malaria,2023,7,8,0
Maharashtra,Nagpur,Malaria,2023,8,6,0
Maharashtra,Nagpur,Malaria,2023,9,11,0
Maharashtra,Nagpur,Malaria,2023,10,13,0
Maharashtra,Nagpur,Malaria,2023,11,9,0
Maharashtra,Nagpur,Malaria,2023,12,10,0
Maharashtra,Nagpur,Malaria,2023,13,10,0
Maharashtra,Nagpur,Malaria,2023,14,14,0
Maharashtra,Nagpur,Malaria,2023,15,12,0
Maharashtra,Nagpur,Malaria,2023,16,19,0
Maharashtra,Nagpur,Malaria,2023,17,15,0
Maharashtra,Nagpur,Malaria,2023,18,25,0
Maharashtra,Nagpur,Malaria,2023,19,17,0
Maharashtra,Nagpur,Malaria,2023,20,21,1
Maharashtra,Nagpur,Malaria,2023,21,23,0
Maharashtra,Nagpur,Malaria,2023,22,24,0
Maharashtra,Nagpur,Malaria,2023,23,23,0
Maharashtra,Nagpur,Malaria,2023,24,28,0
Maharashtra,Nagpur,Malaria,2023,25,26,0
Maharashtra,Nagpur,Malaria,2023,26,28,0
Maharashtra,Nagpur,Malaria,2023,27,30,0
Maharashtra,Nagpur,Malaria,2023,28,27,0
Maharashtra,Nagpur,Malaria,2023,29,29,0
Maharashtra,Nagpur,Malaria,2023,30,27,0
Maharashtra,Nagpur,Malaria,2023,31,25,0
Maharashtra,Nagpur,Malaria,2023,32,28,0
Maharashtra,Nagpur,Malaria,2023,33,30,0
Maharashtra,Nagpur,Malaria,2023,34,33,0
Maharashtra,Nagpur,Malaria,2023,35,30,0
Maharashtra,Nagpur,Malaria,2023,36,27,0
Maharashtra,Nagpur,Malaria,2023,37,28,0
Maharashtra,Nagpur,Malaria,2023,38,28,0
Maharashtra,Nagpur,Malaria,2023,39,28,0
Maharashtra,Nagpur,Malaria,2023,40,26,0
Maharashtra,Nagpur,Malaria,2023,41,22,0
Maharashtra,Nagpur,Malaria,2023,42,19,0
Maharashtra,Nagpur,Malaria,2023,43,20,0
Maharashtra,Nagpur,Malaria,2023,44,20,0
Maharashtra,Nagpur,Malaria,2023,45,19,0
Maharashtra,Nagpur,Malaria,2023,46,17,0
Maharashtra,Nagpur,Malaria,2023,47,15,0
Maharashtra,Nagpur,Malaria,2023,48,14,0
Maharashtra,Nagpur,Malaria,2023,49,13,0
Maharashtra,Nagpur,Malaria,2023,50,12,0
Maharashtra,Nagpur,Malaria,2023,51,13,0
Maharashtra,Nagpur,Malaria,2023,52,8,0
Maharashtra,Nagpur,Malaria,2024,1,6,0
Maharashtra,Nagpur,Malaria,2024,2,10,0
Maharashtra,Nagpur,Malaria,2024,3,8,0
Maharashtra,Nagpur,Malaria,2024,4,5,0
Maharashtra,Nagpur,Malaria,2024,5,4,0
Maharashtra,Nagpur,Malaria,2024,6,7,0
Maharashtra,Nagpur,Malaria,2024,7,7,0
Maharashtra,Nagpur,Malaria,2024,8,0,0
Maharashtra,Nagpur,Malaria,2024,9,5,0
Maharashtra,Nagpur,Malaria,2024,10,5,1
Maharashtra,Nagpur,Malaria,2024,11,6,1
Maharashtra,Nagpur,Malaria,2024,12,11,0
Maharashtra,Nagpur,Malaria,2024,13,9,0
Maharashtra,Nagpur,Malaria,2024,14,12,0
Maharashtra,Nagpur,Malaria,2024,15,11,0
Maharashtra,Nagpur,Malaria,2024,16,18,0
Maharashtra,Nagpur,Malaria,2024,17,16,0
Maharashtra,Nagpur,Malaria,2024,18,15,0
Maharashtra,Nagpur,Malaria,2024,19,15,0
Maharashtra,Nagpur,Malaria,2024,20,21,0
Maharashtra,Nagpur,Malaria,2024,21,23,0
Maharashtra,Nagpur,Malaria,2024,22,24,0
Maharashtra,Nagpur,Malaria,2024,23,28,0
Maharashtra,Nagpur,Malaria,2024,24,27,0
Maharashtra,Nagpur,Malaria,2024,25,23,0
Maharashtra,Nagpur,Malaria,2024,26,28,0
Maharashtra,Nagpur,Malaria,2024,27,29,0
Maharashtra,Nagpur,Malaria,2024,28,28,0
Maharashtra,Nagpur,Malaria,2024,29,29,0
Maharashtra,Nagpur,Malaria,2024,30,29,0
Maharashtra,Nagpur,Malaria,2024,31,33,0
Maharashtra,Nagpur,Malaria,2024,32,26,1
Maharashtra,Nagpur,Malaria,2024,33,29,0
Maharashtra,Nagpur,Malaria,2024,34,29,0
Maharashtra,Nagpur,Malaria,2024,35,32,0
Maharashtra,Nagpur,Malaria,2024,36,33,0
Maharashtra,Nagpur,Malaria,2024,37,27,0
Maharashtra,Nagpur,Malaria,2024,38,26,0
Maharashtra,Nagpur,Malaria,2024,39,26,0
Maharashtra,Nagpur,Malaria,2024,40,25,0
Maharashtra,Nagpur,Malaria,2024,41,20,0
Maharashtra,Nagpur,Malaria,2024,42,23,0
Maharashtra,Nagpur,Malaria,2024,43,20,0
Maharashtra,Nagpur,Malaria,2024,44,20,0
Maharashtra,Nagpur,Malaria,2024,45,22,0
Maharashtra,Nagpur,Malaria,2024,46,19,0
Maharashtra,Nagpur,Malaria,2024,47,15,0
Maharashtra,Nagpur,Malaria,2024,48,16,0
Maharashtra,Nagpur,Malaria,2024,49,18,0
Maharashtra,Nagpur,Malaria,2024,50,14,0
Maharashtra,Nagpur,Malaria,2024,51,14,0
Maharashtra,Nagpur,Malaria,2024,52,9,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,1,23,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,2,33,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,3,23,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,4,31,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,5,15,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,6,8,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,7,12,1
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,8,4,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,9,9,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,10,8,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,11,15,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,12,10,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,13,10,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,14,9,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,15,16,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,16,6,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,17,13,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,18,12,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,19,25,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,20,23,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,21,24,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,22,29,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,23,36,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,24,39,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,25,44,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,26,49,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,27,47,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,28,52,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,29,51,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,30,64,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,31,75,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,32,67,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,33,70,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,34,69,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,35,76,1
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,36,81,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,37,80,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,38,84,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,39,75,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,40,73,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,41,69,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,42,81,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,43,76,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,44,66,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,45,71,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,46,65,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,47,69,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,48,49,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,49,47,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,50,56,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,51,46,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2017,52,40,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,1,41,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,2,29,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,3,21,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,4,0,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,5,22,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,6,16,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,7,11,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,8,9,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,9,15,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,10,14,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,11,3,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,12,10,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,13,20,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,14,14,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,15,14,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,16,20,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,17,19,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,18,23,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,19,25,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,20,18,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,21,27,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,22,35,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,23,31,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,24,36,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,25,41,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,26,52,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,27,55,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,28,60,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,29,46,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,30,66,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,31,68,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,32,69,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,33,66,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,34,74,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,35,76,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,36,73,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,37,79,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,38,85,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,39,82,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,40,72,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,41,75,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,42,85,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,43,69,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,44,74,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,45,70,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,46,60,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,47,55,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,48,52,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,49,43,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,50,46,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,51,42,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2018,52,44,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,1,29,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,2,0,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,3,27,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,4,30,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,5,13,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,6,21,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,7,19,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,8,10,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,9,20,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,10,3,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,11,8,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,12,3,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,13,7,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,14,15,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,15,13,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,16,11,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,17,10,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,18,21,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,19,19,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,20,28,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,21,23,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,22,33,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,23,34,0
Maharashtra,Nagpur,Acute Diarrhoeal Disease,2019,24,23,0
