district_id,district_name,division,block,village,species,disease_id,disease_name,week_start,reported_cases,deaths,reporter_type,lat,lon,state
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevapeth75,cattle,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,field_vet,18.957387,74.813207,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sangwadi87,buffalo,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,field_vet,19.106932,74.61142,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shritarf74,goat,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,field_vet,19.193541,74.802305,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahutarf78,sheep,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,field_vet,19.045296,74.720441,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahubudruk20,cattle,lsd,Lumpy Skin Disease,2024-10-28,0,0,panchayat_member,18.952461,74.780711,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevanagar69,cattle,brucellosis,Brucellosis,2024-10-28,0,0,farmer,19.199079,74.756327,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shritarf30,goat,brucellosis,Brucellosis,2024-10-28,0,0,livestock_inspector,19.039245,74.889719,Maharashtra
NASHIK,Nashik,Nashik,Sinnar,sinnpur78,goat,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,field_vet,20.095057,73.742472,Maharashtra
NASHIK,Nashik,Nashik,Sinnar,sinnwadi22,cattle,lsd,Lumpy Skin Disease,2024-10-28,0,0,farmer,19.981888,73.869653,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,malewadi56,buffalo,lsd,Lumpy Skin Disease,2024-10-28,0,0,farmer,20.063314,73.93698,Maharashtra
NASHIK,Nashik,Nashik,Igatpuri,igatgaon20,poultry,ai_h5n1,Avian Influenza (H5N1),2024-10-28,0,0,farmer,20.034366,73.750962,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatkwadi73,buffalo,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,panchayat_member,16.82419,74.267248,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhwadi95,goat,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,para_vet,16.684161,74.176777,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatkgaon30,cattle,lsd,Lumpy Skin Disease,2024-10-28,0,0,field_vet,16.597301,74.155353,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Karveer,karvkhurd1,buffalo,lsd,Lumpy Skin Disease,2024-10-28,0,0,livestock_inspector,16.804751,74.101033,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhgaon57,sheep,ppr,Peste des Petits Ruminants,2024-10-28,0,0,livestock_inspector,16.702977,74.119359,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhtarf36,buffalo,brucellosis,Brucellosis,2024-10-28,0,0,livestock_inspector,16.744187,74.247153,Maharashtra
SANGLI,Sangli,Kolhapur,Miraj,mirakhurd1,sheep,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,livestock_inspector,16.722578,74.598821,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirpeth81,goat,ppr,Peste des Petits Ruminants,2024-10-28,0,0,livestock_inspector,16.881753,74.594524,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirgaon23,cattle,brucellosis,Brucellosis,2024-10-28,0,0,livestock_inspector,16.989295,74.629684,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirpeth77,buffalo,brucellosis,Brucellosis,2024-10-28,0,0,livestock_inspector,16.908567,74.440189,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandnagar29,buffalo,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,panchayat_member,17.772587,75.917204,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangwadi93,goat,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,farmer,17.750624,75.783476,Maharashtra
SOLAPUR,Solapur,Pune,Madha,madhnagar92,cattle,lsd,Lumpy Skin Disease,2024-10-28,0,0,para_vet,17.596956,75.804821,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmbudruk4,sheep,ppr,Peste des Petits Ruminants,2024-10-28,0,0,para_vet,17.699367,75.962821,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkapur13,goat,brucellosis,Brucellosis,2024-10-28,0,0,panchayat_member,17.747686,75.814685,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrepeth49,cattle,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,field_vet,21.12466,79.004876,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrekhurd49,buffalo,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,farmer,21.293746,79.156467,Maharashtra
NAGPUR,Nagpur,Nagpur,Katol,katokhurd11,buffalo,lsd,Lumpy Skin Disease,2024-10-28,0,0,para_vet,21.116759,79.189621,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingpeth70,cattle,brucellosis,Brucellosis,2024-10-28,0,0,livestock_inspector,21.089705,79.133803,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umregaon22,poultry,ai_h5n1,Avian Influenza (H5N1),2024-10-28,0,0,para_vet,21.12708,79.229775,Maharashtra
LATUR,Latur,Aurangabad,Chakur,chakkhurd43,buffalo,lsd,Lumpy Skin Disease,2024-10-28,0,0,para_vet,18.308071,76.624924,Maharashtra
LATUR,Latur,Aurangabad,Ausa,ausapeth43,sheep,ppr,Peste des Petits Ruminants,2024-10-28,0,0,farmer,18.277132,76.551008,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,choppur67,cattle,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,panchayat_member,21.051149,75.527484,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopkhurd28,goat,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,farmer,21.136564,75.597077,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopwadi18,sheep,fmd,Foot-and-Mouth Disease,2024-10-28,0,0,panchayat_member,21.09987,75.540222,Maharashtra
JALGAON,Jalgaon,Nashik,Raver,ravebudruk92,goat,ppr,Peste des Petits Ruminants,2024-10-28,0,0,para_vet,21.109663,75.580746,Maharashtra
JALGAON,Jalgaon,Nashik,Erandol,erantarf68,poultry,ai_h5n1,Avian Influenza (H5N1),2024-10-28,0,0,para_vet,20.859384,75.505717,Maharashtra
PUNE,Pune,Pune,Haveli,havepur91,buffalo,lsd,Lumpy Skin Disease,2024-11-04,0,0,para_vet,18.631674,73.746194,Maharashtra
PUNE,Pune,Pune,Mulshi,mulsbudruk25,goat,ppr,Peste des Petits Ruminants,2024-11-04,0,0,panchayat_member,18.591636,73.806499,Maharashtra
PUNE,Pune,Pune,Baramati,baranagar86,cattle,brucellosis,Brucellosis,2024-11-04,0,0,farmer,18.389886,73.954214,Maharashtra
PUNE,Pune,Pune,Indapur,indawadi36,buffalo,brucellosis,Brucellosis,2024-11-04,0,0,panchayat_member,18.430005,73.85834,Maharashtra
PUNE,Pune,Pune,Ambegaon,ambegaon44,goat,brucellosis,Brucellosis,2024-11-04,0,0,livestock_inspector,18.540852,73.915588,Maharashtra
PUNE,Pune,Pune,Mulshi,mulspur94,poultry,ai_h5n1,Avian Influenza (H5N1),2024-11-04,0,0,farmer,18.426098,73.884045,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parnkhurd96,buffalo,fmd,Foot-and-Mouth Disease,2024-11-04,0,0,para_vet,19.037946,74.711793,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevakhurd90,goat,ppr,Peste des Petits Ruminants,2024-11-04,0,0,livestock_inspector,19.048876,74.841272,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahupur61,buffalo,brucellosis,Brucellosis,2024-11-04,0,0,para_vet,19.084974,74.694897,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sangwadi21,goat,brucellosis,Brucellosis,2024-11-04,0,0,livestock_inspector,19.087449,74.699002,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,malepur45,cattle,brucellosis,Brucellosis,2024-11-04,0,0,livestock_inspector,19.975098,73.778176,Maharashtra
NASHIK,Nashik,Nashik,Trimbakeshwar,trimgaon24,buffalo,brucellosis,Brucellosis,2024-11-04,0,0,para_vet,20.113629,73.770965,Maharashtra
NASHIK,Nashik,Nashik,Igatpuri,igattarf13,goat,brucellosis,Brucellosis,2024-11-04,0,0,livestock_inspector,20.021249,73.758214,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatknagar12,goat,ppr,Peste des Petits Ruminants,2024-11-04,0,0,field_vet,16.67022,74.147263,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirpeth47,sheep,ppr,Peste des Petits Ruminants,2024-11-04,0,0,farmer,16.96915,74.637416,Maharashtra
SANGLI,Sangli,Kolhapur,Walwa,walwbudruk82,buffalo,brucellosis,Brucellosis,2024-11-04,0,0,farmer,16.881134,74.538673,Maharashtra
SANGLI,Sangli,Kolhapur,Jath,jathpur82,goat,brucellosis,Brucellosis,2024-11-04,0,0,livestock_inspector,16.83173,74.513909,Maharashtra
SANGLI,Sangli,Kolhapur,Jath,jathpeth6,poultry,ai_h5n1,Avian Influenza (H5N1),2024-11-04,0,0,farmer,16.800377,74.442986,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkapur36,goat,ppr,Peste des Petits Ruminants,2024-11-04,0,0,panchayat_member,17.711332,75.937787,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandkhurd3,sheep,ppr,Peste des Petits Ruminants,2024-11-04,0,0,livestock_inspector,17.707064,75.838831,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkatarf29,cattle,brucellosis,Brucellosis,2024-11-04,0,0,farmer,17.693316,75.974849,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkapeth27,poultry,ai_h5n1,Avian Influenza (H5N1),2024-11-04,0,0,panchayat_member,17.719218,75.958296,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narktarf39,buffalo,fmd,Foot-and-Mouth Disease,2024-11-04,0,0,field_vet,21.221057,79.07365,Maharashtra
NAGPUR,Nagpur,Nagpur,Katol,katokhurd28,buffalo,lsd,Lumpy Skin Disease,2024-11-04,0,0,farmer,21.167024,78.991787,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonwadi69,poultry,ai_h5n1,Avian Influenza (H5N1),2024-11-04,0,0,field_vet,21.22468,79.135057,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirgaon77,buffalo,fmd,Foot-and-Mouth Disease,2024-11-04,0,0,panchayat_member,18.478444,76.694047,Maharashtra
LATUR,Latur,Aurangabad,Renapur,renawadi96,goat,fmd,Foot-and-Mouth Disease,2024-11-04,0,0,panchayat_member,18.523854,76.606635,Maharashtra
LATUR,Latur,Aurangabad,Ausa,ausakhurd74,buffalo,lsd,Lumpy Skin Disease,2024-11-04,0,0,livestock_inspector,18.396558,76.615501,Maharashtra
JALGAON,Jalgaon,Nashik,Erandol,eranwadi47,cattle,fmd,Foot-and-Mouth Disease,2024-11-04,0,0,livestock_inspector,21.072687,75.566068,Maharashtra
JALGAON,Jalgaon,Nashik,Raver,ravebudruk98,buffalo,fmd,Foot-and-Mouth Disease,2024-11-04,0,0,panchayat_member,21.083773,75.446135,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawapeth43,cattle,lsd,Lumpy Skin Disease,2024-11-04,0,0,livestock_inspector,21.067569,75.583069,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawawadi29,buffalo,lsd,Lumpy Skin Disease,2024-11-04,0,0,field_vet,21.026762,75.626741,Maharashtra
JALGAON,Jalgaon,Nashik,Raver,ravebudruk19,cattle,brucellosis,Brucellosis,2024-11-04,0,0,panchayat_member,20.86132,75.521849,Maharashtra
PUNE,Pune,Pune,Velhe,velhbudruk27,buffalo,fmd,Foot-and-Mouth Disease,2024-11-11,0,0,para_vet,18.415427,73.889292,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopabudruk64,goat,ppr,Peste des Petits Ruminants,2024-11-11,0,0,para_vet,19.043392,74.742984,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevakhurd44,sheep,ppr,Peste des Petits Ruminants,2024-11-11,0,0,field_vet,19.148153,74.748919,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevapeth64,cattle,brucellosis,Brucellosis,2024-11-11,0,0,para_vet,18.998439,74.826131,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shrikhurd40,goat,brucellosis,Brucellosis,2024-11-11,0,0,panchayat_member,19.036415,74.827926,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,malebudruk48,sheep,fmd,Foot-and-Mouth Disease,2024-11-11,0,0,para_vet,19.94817,73.858013,Maharashtra
NASHIK,Nashik,Nashik,Sinnar,sinntarf83,buffalo,lsd,Lumpy Skin Disease,2024-11-11,0,0,para_vet,20.148796,73.870115,Maharashtra
NASHIK,Nashik,Nashik,Trimbakeshwar,trimwadi42,goat,ppr,Peste des Petits Ruminants,2024-11-11,0,0,livestock_inspector,20.093576,73.737706,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphpeth36,sheep,ppr,Peste des Petits Ruminants,2024-11-11,0,0,farmer,19.878628,73.688125,Maharashtra
NASHIK,Nashik,Nashik,Dindori,dindtarf36,goat,brucellosis,Brucellosis,2024-11-11,0,0,panchayat_member,19.967135,73.917082,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatkkhurd72,cattle,fmd,Foot-and-Mouth Disease,2024-11-11,0,0,farmer,16.686478,74.191653,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhbudruk33,buffalo,lsd,Lumpy Skin Disease,2024-11-11,0,0,panchayat_member,16.779295,74.100241,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gagawadi66,goat,ppr,Peste des Petits Ruminants,2024-11-11,0,0,field_vet,16.55986,74.224462,Maharashtra
SANGLI,Sangli,Kolhapur,Jath,jathtarf59,buffalo,fmd,Foot-and-Mouth Disease,2024-11-11,0,0,panchayat_member,16.936734,74.653338,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasgkhurd40,goat,ppr,Peste des Petits Ruminants,2024-11-11,0,0,para_vet,16.732669,74.591527,Maharashtra
SANGLI,Sangli,Kolhapur,Walwa,walwgaon42,sheep,ppr,Peste des Petits Ruminants,2024-11-11,0,0,field_vet,16.98094,74.62895,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirnagar26,poultry,ai_h5n1,Avian Influenza (H5N1),2024-11-11,0,0,para_vet,16.933695,74.608565,Maharashtra
SOLAPUR,Solapur,Pune,Barshi,barstarf62,goat,fmd,Foot-and-Mouth Disease,2024-11-11,0,0,field_vet,17.662521,76.039869,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkabudruk30,cattle,lsd,Lumpy Skin Disease,2024-11-11,0,0,farmer,17.70503,75.999451,Maharashtra
SOLAPUR,Solapur,Pune,Barshi,barspur67,goat,ppr,Peste des Petits Ruminants,2024-11-11,0,0,para_vet,17.551966,75.897344,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkabudruk48,sheep,ppr,Peste des Petits Ruminants,2024-11-11,0,0,panchayat_member,17.634363,75.803645,Maharashtra
SOLAPUR,Solapur,Pune,Madha,madhwadi64,buffalo,brucellosis,Brucellosis,2024-11-11,0,0,para_vet,17.601719,75.943994,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narkwadi40,sheep,fmd,Foot-and-Mouth Disease,2024-11-11,0,0,livestock_inspector,21.136646,79.209065,Maharashtra
NAGPUR,Nagpur,Nagpur,Kamptee,kampgaon92,goat,ppr,Peste des Petits Ruminants,2024-11-11,0,0,livestock_inspector,21.08049,79.122704,Maharashtra
LATUR,Latur,Aurangabad,Chakur,chakpeth45,buffalo,fmd,Foot-and-Mouth Disease,2024-11-11,0,0,para_vet,18.447414,76.655497,Maharashtra
LATUR,Latur,Aurangabad,Nilanga,nilapeth15,sheep,ppr,Peste des Petits Ruminants,2024-11-11,0,0,farmer,18.423939,76.499114,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirpur51,cattle,brucellosis,Brucellosis,2024-11-11,0,0,panchayat_member,18.317263,76.662404,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirpur48,poultry,ai_h5n1,Avian Influenza (H5N1),2024-11-11,0,0,para_vet,18.288841,76.460091,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachnagar26,cattle,fmd,Foot-and-Mouth Disease,2024-11-11,0,0,field_vet,20.872374,75.703344,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopbudruk91,goat,fmd,Foot-and-Mouth Disease,2024-11-11,0,0,panchayat_member,21.058136,75.475226,Maharashtra
JALGAON,Jalgaon,Nashik,Erandol,eranpur19,sheep,fmd,Foot-and-Mouth Disease,2024-11-11,0,0,livestock_inspector,21.104432,75.641978,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhuspur27,goat,ppr,Peste des Petits Ruminants,2024-11-11,0,0,livestock_inspector,20.900423,75.495241,Maharashtra
PUNE,Pune,Pune,Mulshi,mulsgaon94,buffalo,fmd,Foot-and-Mouth Disease,2024-11-18,0,0,panchayat_member,18.65832,73.966226,Maharashtra
PUNE,Pune,Pune,Baramati,barabudruk14,goat,ppr,Peste des Petits Ruminants,2024-11-18,0,0,livestock_inspector,18.538601,73.957924,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopawadi94,goat,fmd,Foot-and-Mouth Disease,2024-11-18,0,0,livestock_inspector,19.199629,74.674054,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parntarf95,buffalo,lsd,Lumpy Skin Disease,2024-11-18,0,0,livestock_inspector,19.170796,74.83229,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parnpeth45,buffalo,brucellosis,Brucellosis,2024-11-18,0,0,field_vet,19.186569,74.866734,Maharashtra
NASHIK,Nashik,Nashik,Dindori,dindnagar34,cattle,fmd,Foot-and-Mouth Disease,2024-11-18,0,0,para_vet,20.071066,73.799848,Maharashtra
NASHIK,Nashik,Nashik,Yeola,yeolbudruk79,buffalo,fmd,Foot-and-Mouth Disease,2024-11-18,0,0,panchayat_member,20.147524,73.737151,Maharashtra
NASHIK,Nashik,Nashik,Trimbakeshwar,trimkhurd3,cattle,lsd,Lumpy Skin Disease,2024-11-18,0,0,panchayat_member,20.001282,73.771685,Maharashtra
NASHIK,Nashik,Nashik,Igatpuri,igatnagar81,buffalo,lsd,Lumpy Skin Disease,2024-11-18,0,0,panchayat_member,20.122881,73.933739,Maharashtra
NASHIK,Nashik,Nashik,Trimbakeshwar,trimtarf31,goat,ppr,Peste des Petits Ruminants,2024-11-18,0,0,field_vet,20.018411,73.663112,Maharashtra
NASHIK,Nashik,Nashik,Trimbakeshwar,trimwadi59,poultry,ai_h5n1,Avian Influenza (H5N1),2024-11-18,0,0,panchayat_member,19.987661,73.817319,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhwadi92,goat,fmd,Foot-and-Mouth Disease,2024-11-18,0,0,panchayat_member,16.702243,74.304565,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Shirol,shirbudruk69,sheep,fmd,Foot-and-Mouth Disease,2024-11-18,0,0,field_vet,16.65416,74.264257,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhpeth94,cattle,brucellosis,Brucellosis,2024-11-18,0,0,farmer,16.654537,74.121548,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatktarf23,goat,brucellosis,Brucellosis,2024-11-18,0,0,livestock_inspector,16.818719,74.243205,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhgaon44,poultry,ai_h5n1,Avian Influenza (H5N1),2024-11-18,0,0,livestock_inspector,16.780545,74.25046,Maharashtra
SANGLI,Sangli,Kolhapur,Kadegaon,kadepeth24,sheep,fmd,Foot-and-Mouth Disease,2024-11-18,0,0,panchayat_member,16.767912,74.535074,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasgpeth4,buffalo,lsd,Lumpy Skin Disease,2024-11-18,0,0,panchayat_member,16.714032,74.592777,Maharashtra
SANGLI,Sangli,Kolhapur,Walwa,walwpur76,goat,ppr,Peste des Petits Ruminants,2024-11-18,0,0,panchayat_member,16.752616,74.461416,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasgtarf19,buffalo,brucellosis,Brucellosis,2024-11-18,0,0,para_vet,16.990516,74.57873,Maharashtra
SOLAPUR,Solapur,Pune,Barshi,barsbudruk76,goat,ppr,Peste des Petits Ruminants,2024-11-18,0,0,panchayat_member,17.672736,75.94868,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmnagar25,sheep,ppr,Peste des Petits Ruminants,2024-11-18,0,0,field_vet,17.799156,75.772131,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmwadi28,cattle,brucellosis,Brucellosis,2024-11-18,0,0,farmer,17.64707,75.812112,Maharashtra
SOLAPUR,Solapur,Pune,Madha,madhtarf23,poultry,ai_h5n1,Avian Influenza (H5N1),2024-11-18,0,0,livestock_inspector,17.757872,75.867935,Maharashtra
LATUR,Latur,Aurangabad,Nilanga,nilawadi50,cattle,fmd,Foot-and-Mouth Disease,2024-11-18,0,0,para_vet,18.283882,76.618485,Maharashtra
LATUR,Latur,Aurangabad,Nilanga,nilatarf60,cattle,lsd,Lumpy Skin Disease,2024-11-18,0,0,para_vet,18.529269,76.427328,Maharashtra
LATUR,Latur,Aurangabad,Chakur,chakgaon32,goat,ppr,Peste des Petits Ruminants,2024-11-18,0,0,panchayat_member,18.417367,76.577456,Maharashtra
LATUR,Latur,Aurangabad,Deoni,deongaon53,sheep,ppr,Peste des Petits Ruminants,2024-11-18,0,0,panchayat_member,18.419082,76.595976,Maharashtra
LATUR,Latur,Aurangabad,Nilanga,nilawadi49,cattle,brucellosis,Brucellosis,2024-11-18,0,0,farmer,18.427613,76.654512,Maharashtra
LATUR,Latur,Aurangabad,Deoni,deonwadi73,buffalo,brucellosis,Brucellosis,2024-11-18,0,0,panchayat_member,18.280977,76.605059,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawapur6,sheep,fmd,Foot-and-Mouth Disease,2024-11-18,0,0,livestock_inspector,20.980811,75.676542,Maharashtra
JALGAON,Jalgaon,Nashik,Erandol,erannagar54,cattle,lsd,Lumpy Skin Disease,2024-11-18,0,0,livestock_inspector,21.077735,75.545768,Maharashtra
JALGAON,Jalgaon,Nashik,Raver,ravetarf60,goat,ppr,Peste des Petits Ruminants,2024-11-18,0,0,panchayat_member,21.116432,75.650223,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawapur85,buffalo,brucellosis,Brucellosis,2024-11-18,0,0,livestock_inspector,21.138837,75.542135,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhuspur83,goat,brucellosis,Brucellosis,2024-11-18,0,0,livestock_inspector,21.030221,75.652851,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhuspur98,poultry,ai_h5n1,Avian Influenza (H5N1),2024-11-18,0,0,livestock_inspector,20.952564,75.692506,Maharashtra
PUNE,Pune,Pune,Bhor,bhorkhurd40,goat,fmd,Foot-and-Mouth Disease,2024-11-25,0,0,farmer,18.479282,73.979474,Maharashtra
PUNE,Pune,Pune,Baramati,barapeth49,cattle,brucellosis,Brucellosis,2024-11-25,0,0,livestock_inspector,18.421537,73.712686,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sangbudruk58,goat,ppr,Peste des Petits Ruminants,2024-11-25,0,0,livestock_inspector,19.046055,74.679851,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevawadi39,cattle,brucellosis,Brucellosis,2024-11-25,0,0,livestock_inspector,19.004693,74.739036,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopatarf47,buffalo,brucellosis,Brucellosis,2024-11-25,0,0,panchayat_member,19.200888,74.833236,Maharashtra
NASHIK,Nashik,Nashik,Dindori,dindtarf80,sheep,fmd,Foot-and-Mouth Disease,2024-11-25,0,0,farmer,19.903173,73.827838,Maharashtra
NASHIK,Nashik,Nashik,Dindori,dindwadi91,cattle,lsd,Lumpy Skin Disease,2024-11-25,0,0,para_vet,19.916156,73.863819,Maharashtra
NASHIK,Nashik,Nashik,Trimbakeshwar,trimkhurd61,goat,ppr,Peste des Petits Ruminants,2024-11-25,0,0,para_vet,20.068771,73.78859,Maharashtra
NASHIK,Nashik,Nashik,Igatpuri,igatbudruk19,cattle,brucellosis,Brucellosis,2024-11-25,0,0,panchayat_member,20.02893,73.696804,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,maletarf97,buffalo,brucellosis,Brucellosis,2024-11-25,0,0,para_vet,19.905027,73.830589,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Karveer,karvpeth45,cattle,fmd,Foot-and-Mouth Disease,2024-11-25,0,0,farmer,16.740954,74.338611,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatknagar60,goat,ppr,Peste des Petits Ruminants,2024-11-25,0,0,livestock_inspector,16.65231,74.332175,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirnagar21,cattle,fmd,Foot-and-Mouth Disease,2024-11-25,0,0,field_vet,16.951333,74.687644,Maharashtra
SANGLI,Sangli,Kolhapur,Walwa,walwkhurd41,buffalo,brucellosis,Brucellosis,2024-11-25,0,0,livestock_inspector,16.938442,74.597999,Maharashtra
SANGLI,Sangli,Kolhapur,Kadegaon,kadekhurd32,poultry,ai_h5n1,Avian Influenza (H5N1),2024-11-25,0,0,livestock_inspector,16.871389,74.698667,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmpur47,goat,fmd,Foot-and-Mouth Disease,2024-11-25,0,0,farmer,17.652024,75.8234,Maharashtra
SOLAPUR,Solapur,Pune,Madha,madhbudruk32,goat,ppr,Peste des Petits Ruminants,2024-11-25,0,0,livestock_inspector,17.636797,76.001976,Maharashtra
SOLAPUR,Solapur,Pune,Barshi,barswadi84,sheep,ppr,Peste des Petits Ruminants,2024-11-25,0,0,livestock_inspector,17.533513,75.895882,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmkhurd91,buffalo,brucellosis,Brucellosis,2024-11-25,0,0,panchayat_member,17.6459,75.80527,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narkwadi66,buffalo,fmd,Foot-and-Mouth Disease,2024-11-25,0,0,farmer,21.212633,79.152299,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrekhurd12,goat,fmd,Foot-and-Mouth Disease,2024-11-25,0,0,field_vet,21.287496,79.039647,Maharashtra
NAGPUR,Nagpur,Nagpur,Kamptee,kampkhurd58,cattle,lsd,Lumpy Skin Disease,2024-11-25,0,0,para_vet,21.030375,79.211627,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingkhurd20,goat,ppr,Peste des Petits Ruminants,2024-11-25,0,0,para_vet,21.145975,79.035085,Maharashtra
